id,ip,port,loc_country,zip,protocol,ts,times,is_attack
1059,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:40,31,1
1060,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:41,34,1
1061,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:42,28,1
1062,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:43,30,1
1063,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:44,32,1
1064,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:45,33,1
1065,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:46,34,1
1066,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:47,32,1
1067,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:48,32,1
1068,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:49,31,1
1069,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:50,31,1
1070,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:51,33,1
1071,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:52,32,1
1072,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:53,31,1
1073,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:54,30,1
1074,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:55,33,1
1075,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:56,32,1
1076,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:57,33,1
1077,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:58,32,1
1078,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:22:59,32,1
1079,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:00,32,1
1080,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:01,31,1
1081,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:02,34,1
1082,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:03,28,1
1083,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:04,33,1
1084,211.110.140.205,80,KR,1508,HTTP,2018-02-20 00:23:05,4,0
